Date	Time	Longitude	Latitude	Block	Season	Year	Month
09/17/2007	15:28:00	126.29507	-9.94702	ALB	Spring	2007	September
09/17/2007	15:29:00	126.29593	-9.94796	ALB	Spring	2007	September
09/17/2007	15:30:00	126.2968	-9.9489	ALB	Spring	2007	September
09/17/2007	15:31:00	126.29764	-9.94978	ALB	Spring	2007	September
09/17/2007	15:32:00	126.29853	-9.95075	ALB	Spring	2007	September
09/17/2007	15:33:00	126.29942	-9.95165	ALB	Spring	2007	September
09/17/2007	15:34:00	126.30027	-9.95255	ALB	Spring	2007	September
09/17/2007	15:35:00	126.30117	-9.95348	ALB	Spring	2007	September
09/17/2007	15:36:00	126.30206	-9.95441	ALB	Spring	2007	September
09/17/2007	15:37:00	126.30291	-9.95535	ALB	Spring	2007	September
09/17/2007	15:38:00	126.30375	-9.95635	ALB	Spring	2007	September
09/17/2007	15:39:00	126.30464	-9.95728	ALB	Spring	2007	September
09/17/2007	15:40:00	126.30554	-9.95822	ALB	Spring	2007	September
09/17/2007	15:41:00	126.30641	-9.95915	ALB	Spring	2007	September
09/17/2007	15:42:00	126.30726	-9.96013	ALB	Spring	2007	September
09/17/2007	15:43:00	126.30812	-9.96111	ALB	Spring	2007	September
09/17/2007	15:44:00	126.30902	-9.96209	ALB	Spring	2007	September
09/17/2007	15:45:00	126.3099	-9.96304	ALB	Spring	2007	September
09/17/2007	15:46:00	126.31076	-9.964	ALB	Spring	2007	September
09/17/2007	15:47:00	126.31162	-9.96495	ALB	Spring	2007	September
09/17/2007	15:48:00	126.31246	-9.9659	ALB	Spring	2007	September
09/17/2007	15:49:00	126.31335	-9.96686	ALB	Spring	2007	September
09/17/2007	15:50:00	126.31423	-9.96781	ALB	Spring	2007	September
09/17/2007	15:51:00	126.31509	-9.96873	ALB	Spring	2007	September
09/17/2007	15:52:00	126.31595	-9.96969	ALB	Spring	2007	September
09/17/2007	15:53:00	126.3168	-9.97064	ALB	Spring	2007	September
09/17/2007	15:54:00	126.31766	-9.97157	ALB	Spring	2007	September
09/17/2007	15:55:00	126.31855	-9.97251	ALB	Spring	2007	September
09/17/2007	15:56:00	126.3194	-9.97345	ALB	Spring	2007	September
09/17/2007	15:57:00	126.32026	-9.9744	ALB	Spring	2007	September
09/17/2007	15:58:00	126.32115	-9.97537	ALB	Spring	2007	September
09/17/2007	15:59:00	126.32201	-9.97631	ALB	Spring	2007	September
09/17/2007	16:00:00	126.32287	-9.97726	ALB	Spring	2007	September
09/17/2007	16:01:00	126.32374	-9.97821	ALB	Spring	2007	September
09/17/2007	16:02:00	126.32462	-9.97919	ALB	Spring	2007	September
09/17/2007	16:03:00	126.32551	-9.98012	ALB	Spring	2007	September
09/17/2007	16:04:00	126.3264	-9.98106	ALB	Spring	2007	September
09/17/2007	16:05:00	126.3273	-9.98201	ALB	Spring	2007	September
09/17/2007	16:06:00	126.32819	-9.98298	ALB	Spring	2007	September
09/17/2007	16:07:00	126.32904	-9.98393	ALB	Spring	2007	September
09/17/2007	16:08:00	126.3299	-9.98493	ALB	Spring	2007	September
09/17/2007	16:09:00	126.33079	-9.98588	ALB	Spring	2007	September
09/17/2007	16:10:00	126.33168	-9.98686	ALB	Spring	2007	September
09/17/2007	16:11:00	126.33256	-9.98782	ALB	Spring	2007	September
09/17/2007	16:12:00	126.33343	-9.98879	ALB	Spring	2007	September
09/17/2007	16:13:00	126.33431	-9.98977	ALB	Spring	2007	September
09/17/2007	16:14:00	126.33521	-9.99073	ALB	Spring	2007	September
09/17/2007	16:15:00	126.33611	-9.99167	ALB	Spring	2007	September
09/17/2007	16:16:00	126.33701	-9.99263	ALB	Spring	2007	September
09/17/2007	16:17:00	126.33788	-9.99361	ALB	Spring	2007	September
09/17/2007	16:18:00	126.33876	-9.99458	ALB	Spring	2007	September
09/17/2007	16:19:00	126.33965	-9.99554	ALB	Spring	2007	September
09/17/2007	16:20:00	126.34054	-9.99651	ALB	Spring	2007	September
09/17/2007	16:21:00	126.34143	-9.99749	ALB	Spring	2007	September
09/17/2007	16:22:00	126.34231	-9.99844	ALB	Spring	2007	September
09/17/2007	16:23:00	126.34318	-9.99941	ALB	Spring	2007	September
09/17/2007	16:24:00	126.34404	-10.00038	ALB	Spring	2007	September
09/17/2007	16:25:00	126.34495	-10.00132	ALB	Spring	2007	September
09/17/2007	16:26:00	126.34582	-10.00227	ALB	Spring	2007	September
09/17/2007	16:27:00	126.3467	-10.00323	ALB	Spring	2007	September
09/17/2007	16:28:00	126.34758	-10.00421	ALB	Spring	2007	September
09/17/2007	16:29:00	126.34843	-10.00517	ALB	Spring	2007	September
09/17/2007	16:30:00	126.34931	-10.00611	ALB	Spring	2007	September
09/17/2007	16:31:00	126.35015	-10.00707	ALB	Spring	2007	September
09/17/2007	16:32:00	126.351	-10.00803	ALB	Spring	2007	September
09/17/2007	16:33:00	126.35182	-10.00905	ALB	Spring	2007	September
09/17/2007	16:34:00	126.3526	-10.01008	ALB	Spring	2007	September
09/17/2007	16:35:00	126.35337	-10.01111	ALB	Spring	2007	September
09/17/2007	16:36:00	126.35412	-10.01218	ALB	Spring	2007	September
09/17/2007	16:37:00	126.35485	-10.0133	ALB	Spring	2007	September
09/17/2007	16:38:00	126.35553	-10.0144	ALB	Spring	2007	September
09/17/2007	16:39:00	126.35624	-10.01554	ALB	Spring	2007	September
09/17/2007	16:40:00	126.35683	-10.01671	ALB	Spring	2007	September
09/17/2007	16:41:00	126.35745	-10.0179	ALB	Spring	2007	September
09/17/2007	16:42:00	126.35803	-10.0191	ALB	Spring	2007	September
09/17/2007	16:43:00	126.35856	-10.02035	ALB	Spring	2007	September
09/17/2007	16:44:00	126.35906	-10.02164	ALB	Spring	2007	September
09/17/2007	16:45:00	126.35948	-10.02296	ALB	Spring	2007	September
09/17/2007	16:46:00	126.35985	-10.02428	ALB	Spring	2007	September
09/17/2007	16:47:00	126.36015	-10.02561	ALB	Spring	2007	September
09/17/2007	16:48:00	126.36038	-10.02688	ALB	Spring	2007	September
09/17/2007	16:49:00	126.36052	-10.02819	ALB	Spring	2007	September
09/17/2007	16:50:00	126.36062	-10.02948	ALB	Spring	2007	September
09/17/2007	16:51:00	126.36064	-10.03082	ALB	Spring	2007	September
09/17/2007	16:52:00	126.3606	-10.03215	ALB	Spring	2007	September
09/17/2007	16:53:00	126.36048	-10.03345	ALB	Spring	2007	September
09/17/2007	16:53:26	126.3604	-10.03403	ALB	Spring	2007	September
09/17/2007	17:21:49	126.33802	-10.06607	ALB	Spring	2007	September
09/17/2007	17:22:49	126.33701	-10.06724	ALB	Spring	2007	September
09/17/2007	17:23:48	126.33608	-10.06829	ALB	Spring	2007	September
09/17/2007	17:24:49	126.33507	-10.06933	ALB	Spring	2007	September
09/17/2007	17:25:49	126.33401	-10.07028	ALB	Spring	2007	September
09/17/2007	17:26:49	126.33294	-10.07118	ALB	Spring	2007	September
09/17/2007	17:27:49	126.33178	-10.07204	ALB	Spring	2007	September
09/17/2007	17:28:49	126.33061	-10.07283	ALB	Spring	2007	September
09/17/2007	17:29:49	126.32942	-10.07356	ALB	Spring	2007	September
09/17/2007	17:30:49	126.32816	-10.07426	ALB	Spring	2007	September
09/17/2007	17:31:49	126.32686	-10.0749	ALB	Spring	2007	September
09/17/2007	17:32:49	126.32561	-10.07551	ALB	Spring	2007	September
09/17/2007	17:33:49	126.32427	-10.076	ALB	Spring	2007	September
09/17/2007	17:34:49	126.32287	-10.07647	ALB	Spring	2007	September
09/17/2007	17:35:49	126.32156	-10.07686	ALB	Spring	2007	September
09/17/2007	17:36:49	126.32021	-10.07719	ALB	Spring	2007	September
09/17/2007	17:37:49	126.31884	-10.0775	ALB	Spring	2007	September
09/17/2007	17:38:49	126.31746	-10.07775	ALB	Spring	2007	September
09/17/2007	17:39:28	126.31656	-10.0779	ALB	Spring	2007	September
09/18/2007	05:14:59	126.22964	-9.86895	ALB	Spring	2007	September
09/18/2007	05:15:59	126.22918	-9.87041	ALB	Spring	2007	September
09/18/2007	05:16:59	126.23009	-9.87126	ALB	Spring	2007	September
09/18/2007	05:17:59	126.23088	-9.87217	ALB	Spring	2007	September
09/18/2007	05:18:59	126.23172	-9.87305	ALB	Spring	2007	September
09/18/2007	05:19:59	126.23254	-9.87393	ALB	Spring	2007	September
09/18/2007	05:20:59	126.23335	-9.87482	ALB	Spring	2007	September
09/18/2007	05:21:59	126.2341	-9.87575	ALB	Spring	2007	September
09/18/2007	05:22:59	126.23489	-9.87669	ALB	Spring	2007	September
09/18/2007	05:23:59	126.23579	-9.8776	ALB	Spring	2007	September
09/18/2007	05:24:59	126.23657	-9.87857	ALB	Spring	2007	September
09/18/2007	05:25:59	126.23738	-9.87947	ALB	Spring	2007	September
09/18/2007	05:26:59	126.23822	-9.88039	ALB	Spring	2007	September
09/18/2007	05:27:59	126.2391	-9.88133	ALB	Spring	2007	September
09/18/2007	05:28:59	126.24	-9.88224	ALB	Spring	2007	September
09/18/2007	05:29:59	126.24087	-9.88316	ALB	Spring	2007	September
09/18/2007	05:30:59	126.2417	-9.88409	ALB	Spring	2007	September
09/18/2007	05:31:59	126.24254	-9.88497	ALB	Spring	2007	September
09/18/2007	05:32:59	126.24337	-9.88591	ALB	Spring	2007	September
09/18/2007	05:33:59	126.24425	-9.8868	ALB	Spring	2007	September
09/18/2007	05:34:59	126.24514	-9.88778	ALB	Spring	2007	September
09/18/2007	05:35:59	126.24594	-9.8887	ALB	Spring	2007	September
09/18/2007	05:36:59	126.24677	-9.88966	ALB	Spring	2007	September
09/18/2007	05:37:59	126.24761	-9.89059	ALB	Spring	2007	September
09/18/2007	05:38:59	126.24847	-9.89151	ALB	Spring	2007	September
09/18/2007	05:39:59	126.24933	-9.89246	ALB	Spring	2007	September
09/18/2007	05:40:59	126.2502	-9.89343	ALB	Spring	2007	September
09/18/2007	05:41:59	126.25108	-9.89435	ALB	Spring	2007	September
09/18/2007	05:42:59	126.25197	-9.89525	ALB	Spring	2007	September
09/18/2007	05:43:59	126.25288	-9.89615	ALB	Spring	2007	September
09/18/2007	05:44:59	126.25374	-9.89703	ALB	Spring	2007	September
09/18/2007	05:45:59	126.25462	-9.898	ALB	Spring	2007	September
09/18/2007	05:46:59	126.25548	-9.89899	ALB	Spring	2007	September
09/18/2007	05:47:59	126.25629	-9.89992	ALB	Spring	2007	September
09/18/2007	05:48:59	126.25715	-9.90088	ALB	Spring	2007	September
09/18/2007	05:49:59	126.25799	-9.90183	ALB	Spring	2007	September
09/18/2007	05:50:59	126.25884	-9.90277	ALB	Spring	2007	September
09/18/2007	05:51:59	126.2597	-9.90372	ALB	Spring	2007	September
09/18/2007	05:52:59	126.26056	-9.90468	ALB	Spring	2007	September
09/18/2007	05:53:59	126.26144	-9.90558	ALB	Spring	2007	September
09/18/2007	05:54:59	126.26236	-9.90646	ALB	Spring	2007	September
09/18/2007	05:55:59	126.26322	-9.90737	ALB	Spring	2007	September
09/18/2007	05:56:59	126.26414	-9.90833	ALB	Spring	2007	September
09/18/2007	05:57:59	126.26502	-9.9092	ALB	Spring	2007	September
09/18/2007	05:58:59	126.26591	-9.91012	ALB	Spring	2007	September
09/18/2007	05:59:59	126.2668	-9.91104	ALB	Spring	2007	September
09/18/2007	06:00:59	126.26768	-9.912	ALB	Spring	2007	September
09/18/2007	06:01:59	126.26855	-9.91294	ALB	Spring	2007	September
09/18/2007	06:02:59	126.26942	-9.91389	ALB	Spring	2007	September
09/18/2007	06:03:59	126.2703	-9.91484	ALB	Spring	2007	September
09/18/2007	06:04:59	126.27118	-9.91571	ALB	Spring	2007	September
09/18/2007	06:05:59	126.27209	-9.91667	ALB	Spring	2007	September
09/18/2007	06:06:59	126.27299	-9.91762	ALB	Spring	2007	September
09/18/2007	06:07:59	126.27386	-9.91855	ALB	Spring	2007	September
09/18/2007	06:08:59	126.27473	-9.91948	ALB	Spring	2007	September
09/18/2007	06:09:59	126.27558	-9.92048	ALB	Spring	2007	September
09/18/2007	06:10:59	126.27645	-9.92143	ALB	Spring	2007	September
09/18/2007	06:11:59	126.27731	-9.92234	ALB	Spring	2007	September
09/18/2007	06:12:59	126.27821	-9.92331	ALB	Spring	2007	September
09/18/2007	06:13:59	126.27908	-9.92426	ALB	Spring	2007	September
09/18/2007	06:14:59	126.27994	-9.9252	ALB	Spring	2007	September
09/18/2007	06:15:59	126.28083	-9.92615	ALB	Spring	2007	September
09/18/2007	06:16:59	126.28165	-9.92705	ALB	Spring	2007	September
09/18/2007	06:17:59	126.28257	-9.928	ALB	Spring	2007	September
09/18/2007	06:18:59	126.28346	-9.92892	ALB	Spring	2007	September
09/18/2007	06:19:59	126.28437	-9.92979	ALB	Spring	2007	September
09/18/2007	06:20:59	126.28529	-9.93069	ALB	Spring	2007	September
09/18/2007	06:21:13	126.28552	-9.93091	ALB	Spring	2007	September
09/18/2007	07:16:55	126.33541	-9.98435	ALB	Spring	2007	September
09/18/2007	07:17:55	126.33624	-9.98531	ALB	Spring	2007	September
09/18/2007	07:18:55	126.3371	-9.9863	ALB	Spring	2007	September
09/18/2007	07:19:55	126.33794	-9.98731	ALB	Spring	2007	September
09/18/2007	07:20:55	126.33881	-9.98832	ALB	Spring	2007	September
09/18/2007	07:21:55	126.33963	-9.98932	ALB	Spring	2007	September
09/18/2007	07:22:55	126.34055	-9.99034	ALB	Spring	2007	September
09/18/2007	07:23:55	126.34142	-9.9913	ALB	Spring	2007	September
09/18/2007	07:24:55	126.34229	-9.99229	ALB	Spring	2007	September
09/18/2007	07:25:55	126.34319	-9.99324	ALB	Spring	2007	September
09/18/2007	07:26:55	126.34409	-9.9942	ALB	Spring	2007	September
09/18/2007	07:27:55	126.345	-9.99516	ALB	Spring	2007	September
09/18/2007	07:28:55	126.34589	-9.9961	ALB	Spring	2007	September
09/18/2007	07:29:55	126.3468	-9.99707	ALB	Spring	2007	September
09/18/2007	07:30:55	126.3477	-9.99804	ALB	Spring	2007	September
09/18/2007	07:31:55	126.34858	-9.99898	ALB	Spring	2007	September
09/18/2007	07:32:55	126.34946	-9.99995	ALB	Spring	2007	September
09/18/2007	07:33:55	126.35037	-10.00092	ALB	Spring	2007	September
09/18/2007	07:34:55	126.35125	-10.00189	ALB	Spring	2007	September
09/18/2007	07:35:55	126.35213	-10.00288	ALB	Spring	2007	September
09/18/2007	07:36:55	126.353	-10.00384	ALB	Spring	2007	September
09/18/2007	07:37:55	126.35387	-10.00481	ALB	Spring	2007	September
09/18/2007	07:38:55	126.35476	-10.00576	ALB	Spring	2007	September
09/18/2007	07:39:55	126.35564	-10.00675	ALB	Spring	2007	September
09/18/2007	07:40:55	126.3565	-10.00777	ALB	Spring	2007	September
09/18/2007	07:41:55	126.35729	-10.00885	ALB	Spring	2007	September
09/18/2007	07:42:55	126.35804	-10.00997	ALB	Spring	2007	September
09/18/2007	07:43:55	126.35879	-10.01105	ALB	Spring	2007	September
09/18/2007	07:44:55	126.35957	-10.0122	ALB	Spring	2007	September
09/18/2007	07:45:55	126.36029	-10.01336	ALB	Spring	2007	September
09/18/2007	07:46:55	126.36096	-10.01452	ALB	Spring	2007	September
09/18/2007	07:47:55	126.36161	-10.01571	ALB	Spring	2007	September
09/18/2007	07:48:55	126.36217	-10.01689	ALB	Spring	2007	September
09/18/2007	07:49:55	126.36274	-10.01812	ALB	Spring	2007	September
09/18/2007	07:50:55	126.36328	-10.01932	ALB	Spring	2007	September
09/18/2007	07:51:55	126.36374	-10.02058	ALB	Spring	2007	September
09/18/2007	07:52:55	126.36417	-10.02188	ALB	Spring	2007	September
09/18/2007	07:53:55	126.36449	-10.02322	ALB	Spring	2007	September
09/18/2007	07:54:55	126.36482	-10.02455	ALB	Spring	2007	September
09/18/2007	07:55:55	126.36508	-10.02591	ALB	Spring	2007	September
09/18/2007	07:56:55	126.36526	-10.02729	ALB	Spring	2007	September
09/18/2007	07:57:55	126.36542	-10.02869	ALB	Spring	2007	September
09/18/2007	07:58:55	126.36557	-10.03012	ALB	Spring	2007	September
09/18/2007	07:59:55	126.36568	-10.03152	ALB	Spring	2007	September
09/18/2007	08:00:55	126.36572	-10.03296	ALB	Spring	2007	September
09/18/2007	08:01:55	126.36572	-10.03436	ALB	Spring	2007	September
09/18/2007	08:02:55	126.36567	-10.03581	ALB	Spring	2007	September
09/18/2007	08:03:55	126.36556	-10.03722	ALB	Spring	2007	September
09/18/2007	08:04:55	126.36536	-10.03865	ALB	Spring	2007	September
09/18/2007	08:05:55	126.36516	-10.04004	ALB	Spring	2007	September
09/18/2007	08:06:55	126.36485	-10.04143	ALB	Spring	2007	September
09/18/2007	08:07:55	126.36448	-10.04282	ALB	Spring	2007	September
09/18/2007	08:08:55	126.36408	-10.04417	ALB	Spring	2007	September
09/18/2007	08:09:55	126.36358	-10.04551	ALB	Spring	2007	September
09/18/2007	08:10:55	126.36302	-10.04681	ALB	Spring	2007	September
09/18/2007	08:11:55	126.36241	-10.0481	ALB	Spring	2007	September
09/18/2007	08:12:55	126.36168	-10.04936	ALB	Spring	2007	September
09/18/2007	08:13:55	126.3609	-10.05058	ALB	Spring	2007	September
09/18/2007	08:14:55	126.36005	-10.05176	ALB	Spring	2007	September
09/18/2007	08:15:55	126.35918	-10.0529	ALB	Spring	2007	September
09/18/2007	08:16:55	126.35827	-10.05399	ALB	Spring	2007	September
09/18/2007	08:17:55	126.35731	-10.05504	ALB	Spring	2007	September
09/18/2007	08:18:55	126.35629	-10.05601	ALB	Spring	2007	September
09/18/2007	08:19:55	126.35521	-10.05693	ALB	Spring	2007	September
09/18/2007	08:20:55	126.35406	-10.0578	ALB	Spring	2007	September
09/18/2007	08:21:55	126.35291	-10.05863	ALB	Spring	2007	September
09/18/2007	08:22:55	126.35169	-10.05939	ALB	Spring	2007	September
09/18/2007	08:23:55	126.35048	-10.0601	ALB	Spring	2007	September
09/18/2007	08:24:55	126.34922	-10.06075	ALB	Spring	2007	September
09/18/2007	08:25:55	126.34796	-10.06135	ALB	Spring	2007	September
09/18/2007	08:26:55	126.34665	-10.06191	ALB	Spring	2007	September
09/18/2007	08:27:55	126.34537	-10.06243	ALB	Spring	2007	September
09/18/2007	08:28:55	126.34405	-10.06292	ALB	Spring	2007	September
09/18/2007	08:29:55	126.34271	-10.06339	ALB	Spring	2007	September
09/18/2007	08:30:55	126.34138	-10.06386	ALB	Spring	2007	September
09/18/2007	08:31:55	126.34005	-10.06432	ALB	Spring	2007	September
09/18/2007	08:32:55	126.33873	-10.06479	ALB	Spring	2007	September
09/18/2007	08:33:55	126.33739	-10.06523	ALB	Spring	2007	September
09/18/2007	08:34:55	126.33609	-10.06571	ALB	Spring	2007	September
09/18/2007	08:35:55	126.33475	-10.06619	ALB	Spring	2007	September
09/18/2007	08:36:55	126.33343	-10.06668	ALB	Spring	2007	September
09/18/2007	08:37:55	126.33211	-10.06718	ALB	Spring	2007	September
09/18/2007	08:38:55	126.33079	-10.06769	ALB	Spring	2007	September
09/18/2007	08:39:55	126.32955	-10.06824	ALB	Spring	2007	September
09/18/2007	08:40:55	126.32826	-10.0688	ALB	Spring	2007	September
09/18/2007	08:41:55	126.32695	-10.06935	ALB	Spring	2007	September
09/18/2007	08:42:55	126.32563	-10.06988	ALB	Spring	2007	September
09/18/2007	08:43:55	126.32434	-10.07035	ALB	Spring	2007	September
09/18/2007	08:44:55	126.32295	-10.07078	ALB	Spring	2007	September
09/18/2007	08:45:55	126.32161	-10.07111	ALB	Spring	2007	September
09/18/2007	08:46:55	126.32025	-10.07134	ALB	Spring	2007	September
09/18/2007	08:47:55	126.31889	-10.07154	ALB	Spring	2007	September
09/18/2007	08:48:55	126.31751	-10.07165	ALB	Spring	2007	September
09/18/2007	08:49:55	126.31612	-10.07174	ALB	Spring	2007	September
09/18/2007	08:50:55	126.31474	-10.07175	ALB	Spring	2007	September
09/18/2007	08:51:55	126.31337	-10.07168	ALB	Spring	2007	September
09/18/2007	08:52:55	126.312	-10.0716	ALB	Spring	2007	September
09/18/2007	08:53:55	126.31065	-10.07147	ALB	Spring	2007	September
09/18/2007	08:54:55	126.30934	-10.07126	ALB	Spring	2007	September
09/18/2007	08:55:55	126.30799	-10.071	ALB	Spring	2007	September
09/18/2007	08:56:55	126.30666	-10.07073	ALB	Spring	2007	September
09/18/2007	08:57:55	126.3054	-10.07036	ALB	Spring	2007	September
09/18/2007	08:58:55	126.30414	-10.06998	ALB	Spring	2007	September
09/18/2007	08:59:55	126.30289	-10.06954	ALB	Spring	2007	September
09/18/2007	09:00:55	126.30166	-10.06908	ALB	Spring	2007	September
09/18/2007	09:01:55	126.3005	-10.06855	ALB	Spring	2007	September
09/18/2007	09:02:55	126.29935	-10.06797	ALB	Spring	2007	September
09/18/2007	09:03:55	126.29821	-10.06738	ALB	Spring	2007	September
09/18/2007	09:04:55	126.29709	-10.06675	ALB	Spring	2007	September
09/18/2007	09:05:55	126.29605	-10.06609	ALB	Spring	2007	September
09/18/2007	09:06:55	126.29503	-10.06538	ALB	Spring	2007	September
09/18/2007	09:07:55	126.29401	-10.06465	ALB	Spring	2007	September
09/18/2007	09:08:55	126.293	-10.06388	ALB	Spring	2007	September
09/18/2007	09:09:55	126.29205	-10.06309	ALB	Spring	2007	September
09/18/2007	09:10:55	126.29113	-10.06224	ALB	Spring	2007	September
09/18/2007	09:11:55	126.29025	-10.06136	ALB	Spring	2007	September
09/18/2007	09:12:55	126.28942	-10.06049	ALB	Spring	2007	September
09/18/2007	09:13:55	126.2886	-10.05956	ALB	Spring	2007	September
09/18/2007	09:14:55	126.28777	-10.05866	ALB	Spring	2007	September
09/18/2007	09:15:55	126.28693	-10.05774	ALB	Spring	2007	September
09/18/2007	09:16:55	126.28611	-10.05684	ALB	Spring	2007	September
09/18/2007	09:17:55	126.2853	-10.05594	ALB	Spring	2007	September
09/18/2007	09:18:55	126.28449	-10.05502	ALB	Spring	2007	September
09/18/2007	09:19:55	126.28366	-10.05411	ALB	Spring	2007	September
09/18/2007	09:20:55	126.28278	-10.05316	ALB	Spring	2007	September
09/18/2007	09:21:55	126.28189	-10.05217	ALB	Spring	2007	September
09/18/2007	09:22:55	126.28098	-10.05121	ALB	Spring	2007	September
09/18/2007	09:23:55	126.28013	-10.0503	ALB	Spring	2007	September
09/18/2007	09:24:55	126.27932	-10.0494	ALB	Spring	2007	September
09/18/2007	09:25:55	126.27851	-10.04851	ALB	Spring	2007	September
09/18/2007	09:26:55	126.27769	-10.04765	ALB	Spring	2007	September
09/18/2007	09:27:55	126.27685	-10.04677	ALB	Spring	2007	September
09/18/2007	09:28:55	126.27598	-10.0459	ALB	Spring	2007	September
09/18/2007	09:29:55	126.27512	-10.04503	ALB	Spring	2007	September
09/18/2007	09:30:55	126.27425	-10.04418	ALB	Spring	2007	September
09/18/2007	09:31:55	126.27336	-10.04334	ALB	Spring	2007	September
09/18/2007	09:32:55	126.27248	-10.04248	ALB	Spring	2007	September
09/18/2007	09:33:55	126.27161	-10.04164	ALB	Spring	2007	September
09/18/2007	09:34:55	126.27075	-10.04081	ALB	Spring	2007	September
09/18/2007	09:35:55	126.26991	-10.04002	ALB	Spring	2007	September
09/18/2007	09:36:55	126.26909	-10.03931	ALB	Spring	2007	September
09/18/2007	09:37:55	126.26833	-10.03866	ALB	Spring	2007	September
09/18/2007	09:38:55	126.26759	-10.03801	ALB	Spring	2007	September
09/18/2007	09:39:55	126.26686	-10.03736	ALB	Spring	2007	September
09/18/2007	09:40:55	126.2661	-10.03671	ALB	Spring	2007	September
09/18/2007	09:41:55	126.26542	-10.03604	ALB	Spring	2007	September
09/18/2007	09:42:55	126.26474	-10.03537	ALB	Spring	2007	September
09/18/2007	09:43:55	126.26402	-10.0347	ALB	Spring	2007	September
09/18/2007	09:44:55	126.26335	-10.03403	ALB	Spring	2007	September
09/18/2007	09:45:55	126.26268	-10.03334	ALB	Spring	2007	September
09/18/2007	09:46:55	126.26198	-10.03264	ALB	Spring	2007	September
09/18/2007	09:47:55	126.2613	-10.03196	ALB	Spring	2007	September
09/18/2007	09:48:55	126.26061	-10.03128	ALB	Spring	2007	September
09/18/2007	09:49:55	126.25991	-10.03062	ALB	Spring	2007	September
09/18/2007	09:50:55	126.25924	-10.0299	ALB	Spring	2007	September
09/18/2007	09:51:55	126.25854	-10.02911	ALB	Spring	2007	September
09/18/2007	09:52:55	126.25779	-10.02827	ALB	Spring	2007	September
09/18/2007	09:53:55	126.25697	-10.02731	ALB	Spring	2007	September
09/18/2007	09:54:55	126.2561	-10.02631	ALB	Spring	2007	September
09/18/2007	09:55:55	126.2552	-10.02533	ALB	Spring	2007	September
09/18/2007	09:56:55	126.2543	-10.02435	ALB	Spring	2007	September
09/18/2007	09:57:55	126.25341	-10.02345	ALB	Spring	2007	September
09/18/2007	09:58:55	126.25258	-10.02263	ALB	Spring	2007	September
09/18/2007	09:59:55	126.25181	-10.02181	ALB	Spring	2007	September
09/18/2007	10:00:55	126.25107	-10.02101	ALB	Spring	2007	September
09/18/2007	10:01:55	126.25035	-10.02028	ALB	Spring	2007	September
09/18/2007	10:02:55	126.2497	-10.01952	ALB	Spring	2007	September
09/18/2007	10:03:55	126.24901	-10.01877	ALB	Spring	2007	September
09/18/2007	10:04:55	126.24831	-10.01807	ALB	Spring	2007	September
09/18/2007	10:05:55	126.24762	-10.01736	ALB	Spring	2007	September
09/18/2007	10:06:55	126.24698	-10.01666	ALB	Spring	2007	September
09/18/2007	10:07:55	126.24637	-10.01596	ALB	Spring	2007	September
09/18/2007	10:08:55	126.24573	-10.01527	ALB	Spring	2007	September
09/18/2007	10:09:55	126.24511	-10.01457	ALB	Spring	2007	September
09/18/2007	10:10:55	126.24452	-10.01388	ALB	Spring	2007	September
09/18/2007	10:11:55	126.24392	-10.0132	ALB	Spring	2007	September
09/18/2007	10:12:55	126.24331	-10.01251	ALB	Spring	2007	September
09/18/2007	10:13:55	126.24266	-10.0118	ALB	Spring	2007	September
09/18/2007	10:14:55	126.24204	-10.01113	ALB	Spring	2007	September
09/18/2007	10:15:55	126.24141	-10.01037	ALB	Spring	2007	September
09/18/2007	10:16:55	126.24077	-10.0096	ALB	Spring	2007	September
09/18/2007	10:17:55	126.24008	-10.00887	ALB	Spring	2007	September
09/18/2007	10:18:55	126.23941	-10.00812	ALB	Spring	2007	September
09/18/2007	10:19:55	126.23871	-10.00738	ALB	Spring	2007	September
09/18/2007	10:20:55	126.23798	-10.00666	ALB	Spring	2007	September
09/18/2007	10:21:22	126.23765	-10.0063	ALB	Spring	2007	September
09/18/2007	11:09:03	126.23762	-9.96119	ALB	Spring	2007	September
09/18/2007	11:10:03	126.23851	-9.96069	ALB	Spring	2007	September
09/18/2007	11:11:03	126.23938	-9.96012	ALB	Spring	2007	September
09/18/2007	11:12:03	126.24022	-9.95961	ALB	Spring	2007	September
09/18/2007	11:13:03	126.24109	-9.95912	ALB	Spring	2007	September
09/18/2007	11:14:03	126.24197	-9.95864	ALB	Spring	2007	September
09/18/2007	11:15:03	126.24287	-9.95819	ALB	Spring	2007	September
09/18/2007	11:16:03	126.24374	-9.95779	ALB	Spring	2007	September
09/18/2007	11:17:03	126.24467	-9.9574	ALB	Spring	2007	September
09/18/2007	11:18:03	126.24558	-9.95698	ALB	Spring	2007	September
09/18/2007	11:19:03	126.24656	-9.95666	ALB	Spring	2007	September
09/18/2007	11:20:03	126.24753	-9.95639	ALB	Spring	2007	September
09/18/2007	11:21:03	126.24847	-9.95614	ALB	Spring	2007	September
09/18/2007	11:22:03	126.24944	-9.95591	ALB	Spring	2007	September
09/18/2007	11:23:03	126.25042	-9.95571	ALB	Spring	2007	September
09/18/2007	11:24:03	126.25138	-9.95549	ALB	Spring	2007	September
09/18/2007	11:25:03	126.25239	-9.95532	ALB	Spring	2007	September
